"price","types","address","latitude","longitude","date","beds","baths","sq.","bath","reception","receptions","bed","TotalBeds","TotalBaths","TotalReceptions","FlatType"
725000,"4 bed terraced house for sale ","Clarendon Road, Colliers Wood, London SW19",51.41613,-0.174159,2021-08-11,"4","0",NA,"1","1","0","0",4,1,1,"terraced house "
550000,"2 bed terraced house for sale ","Kings Road, Wood Green N22",51.60172,-0.109783,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"terraced house "
310000,"2 bed flat for sale ","Master Gunner Place, London SE18",51.47486,0.047027,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"flat "
420000,"Studio for sale ","Eardley Crescent, London SW5",51.48953,-0.195755,2021-08-11,"0","0",NA,"1","1","0","0",0,1,1,"Studio "
805000,"2 bed flat for sale ","Gransden Avenue, London Fields, London E8",51.54121,-0.056943,2021-08-11,"2","0","871","1","1","0","0",2,1,1,"flat "
6e+05,"1 bed flat for sale ","Pooles Lane, Chelsea, London SW10",51.47898,-0.184524,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1825000,"4 bed town house for sale ","Mulberry Close, London NW3",51.55498,-0.173726,2021-08-11,"4","2","1,638","0","0","2","0",4,2,2,"town house "
274995,"2 bed flat for sale ","Glenny Road, Barking, Essex IG11",51.5424,0.079521,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"flat "
450000,"3 bed semi-detached house for sale ","London Road, Mitcham CR4",51.40119,-0.168468,2021-08-11,"3","2",NA,"0","1","0","0",3,2,1,"semi-detached house "
475000,"3 bed terraced house for sale ","Maiden Erlegh Avenue, Bexley, Kent DA5",51.44035,0.13305,2021-08-11,"3","2",NA,"0","0","2","0",3,2,2,"terraced house "
699950,"2 bed flat for sale ","Wimbledon Park Road, Southfields, London SW18",51.4463,-0.205073,2021-08-11,"2","2",NA,"0","1","0","0",2,2,1,"flat "
550000,"3 bed property for sale ","Strathdon Drive, Earlsfield, London SW17",51.43455,-0.177956,2021-08-11,"3","0",NA,"1","1","0","0",3,1,1,"property "
1499950,"2 bed flat for sale ","Eton Avenue, London NW3",51.54384,-0.153243,2021-08-11,"2","2",NA,"0","1","0","0",2,2,1,"flat "
3425000,"6 bed semi-detached house for sale ","Homefield Road, London SW19",51.42457,-0.217146,2021-08-11,"6","4","3,230","0","0","3","0",6,4,3,"semi-detached house "
850000,"2 bed flat for sale ","Lee Park, London SE3",51.46176,0.007399,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"flat "
550000,"1 bed flat for sale ","Kensington Court, London W8",51.50189,-0.186842,2021-08-11,"0","0","651","1","1","0","1",1,1,1,"flat "
350000,"2 bed flat for sale ","Wapping Lane, London E1W",51.50664,-0.058917,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"flat "
350000,"1 bed flat for sale ","11 Mapleton Crescent, Wandsworth SW18",51.45381,-0.19309,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1200000,"3 bed flat for sale ","Beckford Close, Warwick Road, London W14",51.4941,-0.202705,2021-08-11,"3","2",NA,"0","1","0","0",3,2,1,"flat "
3e+05,"1 bed flat for sale ","Hawker Place, London E17",51.59361,-0.003266,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
3e+05,"2 bed maisonette for sale ","Blenheim Court, Sidcup DA14",51.4311,0.080228,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"maisonette "
485000,"2 bed flat for sale ","Olden Lane, Purley CR8",51.33351,-0.114289,2021-08-11,"2","2",NA,"0","1","0","0",2,2,1,"flat "
5e+05,"3 bed property for sale ","Ridge Road, North Cheam, Sutton SM3",51.38026,-0.20882,2021-08-11,"3","2",NA,"0","1","0","0",3,2,1,"property "
525000,"3 bed semi-detached house for sale ","Sutton Grove, Sutton SM1",51.36534,-0.180772,2021-08-11,"3","0",NA,"1","0","2","0",3,1,2,"semi-detached house "
450000,"1 bed flat for sale ","Brondesbury Villas, Queen's Park, London NW6",51.53605,-0.197989,2021-08-11,"0","0","490","1","1","0","1",1,1,1,"flat "
750000,"4 bed detached house for sale ","Lovelace Avenue, Bromley BR2",51.3856,0.05948,2021-08-11,"4","2",NA,"0","0","2","0",4,2,2,"detached house "
317000,"2 bed flat for sale ","Hogarth Close, Uxbridge UB8",51.53569,-0.482899,2021-08-11,"2","2",NA,"0","1","0","0",2,2,1,"flat "
2e+05,"1 bed flat for sale ","Prospero House, Belvedere, Kent DA17",51.48488,0.146024,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
649999,"2 bed flat for sale ","Tavistock Place, London WC1H",51.5254,-0.124514,2021-08-11,"2","0","665","1","1","0","0",2,1,1,"flat "
510000,"3 bed flat for sale ","King Henrys Walk, Islington N1",51.5472,-0.081791,2021-08-11,"3","0","811","1","1","0","0",3,1,1,"flat "
640000,"4 bed town house for sale ","Revere Way, Ewell, Epsom KT19",51.3485,-0.258968,2021-08-11,"4","2",NA,"0","0","2","0",4,2,2,"town house "
375000,"1 bed flat for sale ","Harrow Road, London NW10",51.53106,-0.231049,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
925000,"1 bed flat for sale ","Marsh Wall, London E14",51.50015,-0.01548637,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1225000,"4 bed semi-detached house for sale ","Talma Gardens, Twickenham TW2",51.45329,-0.344158,2021-08-11,"4","3",NA,"0","0","2","0",4,3,2,"semi-detached house "
350000,"1 bed flat for sale ","Anstey Road, London SE15",51.46628,-0.06904,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
390000,"2 bed end terrace house for sale ","Sydenham Road, Croydon CR0",51.38478,-0.092955,2021-08-11,"2","0",NA,"1","0","3","0",2,1,3,"end terrace house "
375000,"2 bed flat for sale ","Ruislip, Hillingdon HA4",51.588,-0.435,2021-08-11,"2","0","785","0","0","0","0",2,0,0,"flat "
325000,"2 bed property for sale ","Stocksfield Road, London E17",51.58842,-0.001685,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"property "
1100000,"2 bed detached house for sale ","Dawes Road, Fulham, London SW6",51.48025,-0.20276,2021-08-11,"2","0",NA,"0","0","0","0",2,0,0,"detached house "
430000,"2 bed bungalow for sale ","Shakespeare Close, Shakespeare Drive, Harrow HA3",51.57867,-0.283225,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"bungalow "
180000,"1 bed flat for sale ","Horseferry Road, London E14",51.51054,-0.038392,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
350000,"2 bed flat for sale ","Appleby Close, Tottenham, London N15",51.58228,-0.086222,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"flat "
2600000,"2 bed flat for sale ","Eagle House, High Street, Wimbledon Village, London SW19",51.4259,-0.219465,2021-08-11,"2","2","1,647","0","1","0","0",2,2,1,"flat "
1500000,"5 bed terraced house for sale ","Anselm Road, Fulham SW6",51.48384,-0.199716,2021-08-11,"5","2",NA,"0","1","0","0",5,2,1,"terraced house "
734999,"4 bed property for sale ","Ashburton Avenue, Ilford IG3",51.55074,0.097672,2021-08-11,"4","0",NA,"1","0","2","0",4,1,2,"property "
760000,"3 bed terraced house for sale ","Woodside Road, London N22",51.60527,-0.104609,2021-08-11,"3","0",NA,"1","0","2","0",3,1,2,"terraced house "
975000,"3 bed terraced house for sale ","Arlington Road, Teddington TW11",51.4328,-0.337188,2021-08-11,"3","2",NA,"0","1","0","0",3,2,1,"terraced house "
730000,"1 bed flat for sale ","Newham's Yard, 151-153 Tower Bridge Road, Southwark, London SE1",51.49869,-0.079701,2021-08-11,"0","0","603","1","1","0","1",1,1,1,"flat "
625000,"2 bed flat for sale ","Nofax House, Voltaire Road, Clapham Common, London SW4",51.46465,-0.131591,2021-08-11,"2","2",NA,"0","1","0","0",2,2,1,"flat "
650000,"2 bed flat for sale ","Chiswick High Road, London W4",51.49352,-0.245464,2021-08-11,"2","2","665","0","1","0","0",2,2,1,"flat "
1695000,"4 bed flat for sale ","Queensway, London W2",51.51116,-0.187579,2021-08-11,"4","3",NA,"0","0","0","0",4,3,0,"flat "
4e+05,"2 bed semi-detached house for sale ","Quantock Road, Bexleyheath DA7",51.46719,0.176958,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"semi-detached house "
350000,"1 bed flat for sale ","Horseferry Road, London E14",51.5103,-0.038716,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
93750,"1 bed flat for sale ","Point Pleasant, London SW18",51.46076,-0.199645,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
525000,"3 bed flat for sale ","Talgarth Mansions, West Kensington, London W14",51.49037,-0.212566,2021-08-11,"3","0",NA,"1","1","0","0",3,1,1,"flat "
675000,"3 bed semi-detached house for sale ","Hillington Gardens, Woodford Green, Essex IG8",51.59312,0.047315,2021-08-11,"3","0",NA,"1","1","0","0",3,1,1,"semi-detached house "
525000,"4 bed flat for sale ","Dollis Hill Lane, London NW2",51.56063,-0.235706,2021-08-11,"4","0","12,000","1","0","2","0",4,1,2,"flat "
5e+05,"3 bed terraced house for sale ","Taunton Road, Lee Green, London SE12",51.45541,0.010792,2021-08-11,"3","0",NA,"1","1","0","0",3,1,1,"terraced house "
1250000,"2 bed flat for sale ","Whitehouse Apartments, 9 Belvedere Road, London SE1",51.50548,-0.114823,2021-08-11,"2","3",NA,"0","1","0","0",2,3,1,"flat "
350000,"2 bed flat for sale ","Tolworth Rise South, Tolworth, Surbiton KT5",51.38041,-0.278811,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"flat "
324999,"1 bed flat for sale ","Heber Road, London NW2",51.55418,-0.219359,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
625000,"2 bed flat for sale ","Liverpool Road, London N1",51.5386,-0.106668,2021-08-11,"2","0","650","1","1","0","0",2,1,1,"flat "
1150000,"2 bed flat for sale ","Viaduct Gardens, London SW11",51.48212,-0.130294,2021-08-11,"2","2","904","0","1","0","0",2,2,1,"flat "
285000,"2 bed flat for sale ","Canalside Gardens, Southall UB2",51.49539,-0.384618,2021-08-11,"2","2","743","0","1","0","0",2,2,1,"flat "
520000,"3 bed semi-detached house for sale ","Portman Road, Norbiton, Kingston Upon Thames KT1",51.40818,-0.290814,2021-08-11,"3","0",NA,"1","0","2","0",3,1,2,"semi-detached house "
330000,"1 bed flat for sale ","Bayswater Close, New River Crescent, Palmers Green N13",51.61933,-0.100229,2021-08-11,"0","0","527","1","1","0","1",1,1,1,"flat "
1750000,"5 bed detached house for sale ","Church Meadow, Long Ditton, Surbiton KT6",51.379,-0.315878,2021-08-11,"5","3",NA,"0","0","3","0",5,3,3,"detached house "
250000,"1 bed flat for sale ","Little Oaks Court, Warminster Road, South Norwood SE25",51.40453,-0.071815,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1050000,"3 bed semi-detached house for sale ","Wessex Gardens, London NW11",51.57185,-0.208163,2021-08-11,"3","2",NA,"0","0","2","0",3,2,2,"semi-detached house "
485000,"3 bed end terrace house for sale ","Lower Road, Denham, Buckinghamshire UB9",51.57925,-0.52344,2021-08-11,"3","0",NA,"1","0","2","0",3,1,2,"end terrace house "
395000,"2 bed flat for sale ","Elthorne Road, London N19",51.56498,-0.132312,2021-08-11,"2","0","570","1","0","0","0",2,1,0,"flat "
450000,"3 bed flat for sale ","St. John's Way, London N19",51.56689,-0.132548,2021-08-11,"3","0","790","1","0","0","0",3,1,0,"flat "
480000,"2 bed flat for sale ","Coldharbour Lane, London SE5",51.4692,-0.098023,2021-08-11,"2","2",NA,"0","0","0","0",2,2,0,"flat "
0,"0","0",NA,NA,2021-08-11,"0","0",NA,"0","0","0","0",0,0,0,"0"
260000,"2 bed flat for sale ","Coyle Drive, Ickenham, Uxbridge UB10",51.56902,-0.437172,2021-08-11,"2","0","710","1","1","0","0",2,1,1,"flat "
399950,"2 bed flat for sale ","Coyle Drive, Ickenham, Uxbridge UB10",51.56902,-0.437172,2021-08-11,"2","0","710","1","1","0","0",2,1,1,"flat "
480000,"2 bed flat for sale ","Abbott's Wharf, 93 Stainsby Road, Canary London E14",51.51541,-0.023883,2021-08-11,"2","2",NA,"0","0","0","0",2,2,0,"flat "
299950,"1 bed maisonette for sale ","Imperial Close, Rayners Lane HA2",51.5803,-0.369067,2021-08-11,"0","0","598","1","1","0","1",1,1,1,"maisonette "
465000,"2 bed flat for sale ","""Dufour Apartments"" at Nestles Avenue, Hayes UB3",51.50141,-0.416808,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"flat "
2e+05,"1 bed flat for sale ","Miles Close, Thamesmead West SE28",51.50247,0.087198,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
849500,"2 bed flat for sale ","The Visage, Winchester Road, Swiss Cottage NW3",51.54342,-0.172409,2021-08-11,"2","2","900","0","1","0","0",2,2,1,"flat "
415000,"2 bed semi-detached bungalow for sale ","Alma Avenue, Hornchurch, Essex RM12",51.55489,0.225113,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"semi-detached bungalow "
825000,"4 bed detached house for sale ","Hercies Road, Uxbridge UB10",51.55062,-0.456351,2021-08-11,"4","0",NA,"0","0","0","0",4,0,0,"detached house "
4e+05,"2 bed flat for sale ","Atlantic Road, London SW9",51.46125,-0.111518,2021-08-11,"2","0",NA,"0","0","0","0",2,0,0,"flat "
350000,"1 bed flat for sale ","Stanmore Towers, Church Road, Stanmore, Middlesex HA7",51.61733,-0.311738,2021-08-11,"0","0",NA,"0","0","0","1",1,0,0,"flat "
325000,"1 bed flat for sale ","Tower Terrace, Wood Green, London N22",51.59587,-0.113746,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
640000,"2 bed flat for sale ","Coster Avenue, Stoke Newington, London N4",51.56956,-0.09343,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"flat "
280000,"1 bed flat for sale ","11 Saffron Central Square, Croydon, Surrey CR0",51.37882,-0.099479,2021-08-11,"0","0",NA,"0","0","0","1",1,0,0,"flat "
775000,"1 bed flat for sale ","Old Church Street, Chelsea, London SW3",51.48446,-0.172295,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
7e+05,"4 bed semi-detached house for sale ","Edward Road, Harrow HA2",51.59309,-0.349956,2021-08-11,"4","0",NA,"0","0","0","0",4,0,0,"semi-detached house "
1150000,"3 bed detached house for sale ","Leigh Gardens, London NW10",51.53501,-0.223198,2021-08-11,"3","0",NA,"0","0","0","0",3,0,0,"detached house "
825000,"2 bed flat for sale ","Hampton Court Road, Hampton Wick, Kingston Upon Thames KT1",51.41069,-0.312133,2021-08-11,"2","2",NA,"0","1","0","0",2,2,1,"flat "
625000,"2 bed flat for sale ","Ellerton Road, Surbiton KT6",51.38494,-0.29504,2021-08-11,"2","2",NA,"0","1","0","0",2,2,1,"flat "
849950,"3 bed flat for sale ","Portnall Road, London W9",51.53189,-0.204836,2021-08-11,"3","0",NA,"0","0","0","0",3,0,0,"flat "
624950,"2 bed flat for sale ","Portnall Road, London W9",51.53189,-0.204836,2021-08-11,"2","0",NA,"0","0","0","0",2,0,0,"flat "
375000,"2 bed flat for sale ","Kensington Avenue, Thornton Heath CR7",51.41109,-0.111785,2021-08-11,"2","0",NA,"1","1","0","0",2,1,1,"flat "
77500,"1 bed flat for sale ","Pioneer Court, 50 Hammersley Road, London E16",51.51699,0.020521,2021-08-11,"0","0",NA,"0","0","0","1",1,0,0,"flat "
198750,"1 bed flat for sale ","Krueger House, 102 Martins Road, Bromley BR2",51.40568,0.004353,2021-08-11,"0","0",NA,"0","0","0","1",1,0,0,"flat "
385000,"1 bed flat for sale ","Royal Wharf, Silvertown, London E16",51.50182,0.029034,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
4e+05,"1 bed flat for sale ","Prime Meridian Walk, Canary Wharf, London E14",51.50799,-0.001586,2021-08-11,"0","0",NA,"1","1","0","1",1,1,1,"flat "
330000,"2 bed maisonette for sale ","Tudor Drive, Morden SM4",51.38916,-0.217772,2021-08-10,"2","0",NA,"0","0","0","0",2,0,0,"maisonette "
4e+05,"1 bed flat for sale ","Water Lane, Richmond, UK TW9",51.45851,-0.305781,2021-08-10,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1250000,"2 bed flat for sale ","Faulkner House, Tierney Lane, London W6",51.49237,-0.238801,2021-08-10,"2","2",NA,"0","1","0","0",2,2,1,"flat "
297500,"Studio for sale ","Randolph Road, Southall UB1",51.50635,-0.379483,2021-08-10,"0","0",NA,"1","1","0","0",0,1,1,"Studio "
880000,"1 bed flat for sale ","City Road, London EC1V",51.52863,-0.0947119,2021-08-10,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1965000,"3 bed flat for sale ","Sands End Lane, London SW6",51.47376,-0.1878869,2021-08-10,"3","2",NA,"0","1","0","0",3,2,1,"flat "
350000,"2 bed flat for sale ","Monson Road, London SE14",51.47959,-0.047826,2021-08-10,"2","0",NA,"1","1","0","0",2,1,1,"flat "
1520000,"3 bed flat for sale ","Chambers Park Hill, London SW20",51.41349,-0.2376904,2021-08-10,"3","3",NA,"0","1","0","0",3,3,1,"flat "
845000,"2 bed flat for sale ","The Modern, Embassy Gardens, London SW11",51.4829,-0.131083,2021-08-10,"2","2",NA,"0","1","0","0",2,2,1,"flat "
2366000,"3 bed flat for sale ","Inglefield Square, Prusom Street, London E1W",51.50891,-0.066929,2021-08-10,"3","3",NA,"0","1","0","0",3,3,1,"flat "
1440000,"2 bed flat for sale ","Chambers Park Hill, London SW20",51.41349,-0.2376904,2021-08-10,"2","3",NA,"0","0","2","0",2,3,2,"flat "
750000,"1 bed flat for sale ","Imperial Wharf, Chelsea Creek, Fulham SW6",51.47525,-0.18415,2021-08-10,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1459000,"2 bed flat for sale ","Inglefield Square, Prusom Street, London E1W",51.50891,-0.066929,2021-08-10,"2","2",NA,"0","1","0","0",2,2,1,"flat "
325000,"1 bed flat for sale ","Heritage Avenue, London NW9",51.59662,-0.242065,2021-08-10,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1270000,"2 bed flat for sale ","Westwood House, Chelsea Creek, Fulham SW6",51.47525,-0.18415,2021-08-10,"2","2",NA,"0","1","0","0",2,2,1,"flat "
210000,"2 bed flat for sale ","Frances Street, London SE18",51.49061,0.052309,2021-08-10,"2","0",NA,"1","1","0","0",2,1,1,"flat "
920000,"1 bed flat for sale ","Southbank Business Centre, Ponton Road, London SW8",51.48011,-0.1343003,2021-08-10,"0","0",NA,"0","0","0","1",1,0,0,"flat "
1125000,"2 bed flat for sale ","Sands End Lane, London SW6",51.47376,-0.1878869,2021-08-10,"2","2",NA,"0","1","0","0",2,2,1,"flat "
1329500,"2 bed flat for sale ","City Road, London EC1V",51.52863,-0.0947119,2021-08-10,"2","0",NA,"1","1","0","0",2,1,1,"flat "
660000,"2 bed flat for sale ","Hornsey Park Rd, Wood Green, London N8",51.59303,-0.111183,2021-08-10,"2","2",NA,"0","1","0","0",2,2,1,"flat "
834950,"3 bed flat for sale ","Aerodrome Road, London NW9",51.59513,-0.243793,2021-08-10,"3","3",NA,"0","1","0","0",3,3,1,"flat "
579950,"2 bed flat for sale ","Aerodrome Road, London NW9",51.59513,-0.243793,2021-08-10,"2","0",NA,"0","1","0","0",2,0,1,"flat "
880000,"1 bed flat for sale ","Sands End Lane, London SW6",51.47376,-0.1878869,2021-08-10,"0","0",NA,"1","1","0","1",1,1,1,"flat "
575000,"Studio for sale ","Kennington Lane, London SE11",51.48671,-0.113909,2021-08-10,"0","0",NA,"0","0","0","0",0,0,0,"Studio "
530000,"1 bed flat for sale ","Edgware Road, London W2",51.51575,-0.164999,2021-08-10,"0","0",NA,"1","1","0","1",1,1,1,"flat "
635000,"2 bed flat for sale ","Goodluck Hope, Saxon, 90 Orchard Pl, Poplar E14",51.50942,0.005497,2021-08-10,"2","2",NA,"0","1","0","0",2,2,1,"flat "
595000,"Studio for sale ","Royal Mint Street, London E1",51.51762,-0.055755,2021-08-10,"0","0",NA,"0","0","0","0",0,0,0,"Studio "
9e+05,"3 bed flat for sale ","Devan Grove, London N4",51.57191,-0.089063,2021-08-10,"3","2",NA,"0","1","0","0",3,2,1,"flat "
270000,"Studio for sale ","Station Road, Hayes UB3",51.50388,-0.420556,2021-08-10,"0","0",NA,"0","0","0","0",0,0,0,"Studio "
473000,"1 bed flat for sale ","Hornsey Park Road, London N8",51.59336,-0.110957,2021-08-10,"0","0",NA,"1","1","0","1",1,1,1,"flat "
402450,"1 bed flat for sale ","Aerodrome Road, London NW9",51.59551,-0.24339,2021-08-10,"0","0",NA,"1","1","0","1",1,1,1,"flat "
648000,"1 bed flat for sale ","Kennington Lane, London SE11",51.48671,-0.113909,2021-08-10,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1325000,"1 bed flat for sale ","Princes Square, London W2",51.51274,-0.192719,2021-08-10,"0","0",NA,"1","1","0","1",1,1,1,"flat "
8e+05,"1 bed flat for sale ","Riverlight Quay, London SW8",51.48011,-0.1343003,2021-08-10,"0","0",NA,"0","0","0","1",1,0,0,"flat "
555000,"1 bed flat for sale ","Woodberry Grove, London N4",51.57144,-0.08935,2021-08-10,"0","0",NA,"1","1","0","1",1,1,1,"flat "
716000,"3 bed flat for sale ","Alexandra Palace Gardens, Wood Green, London N8",51.59303,-0.111183,2021-08-10,"3","2",NA,"0","1","0","0",3,2,1,"flat "
1120000,"2 bed flat for sale ","Palmer Road, London SW11",51.47534,-0.153532,2021-08-10,"2","2",NA,"0","1","0","0",2,2,1,"flat "
930000,"3 bed flat for sale ","Duke Of Wellington Avenue, London SE18",51.49445,0.068319,2021-08-10,"3","2",NA,"0","1","0","0",3,2,1,"flat "
1660000,"3 bed flat for sale ","City Road, London EC1V",51.52863,-0.0947119,2021-08-10,"3","3",NA,"0","1","0","0",3,3,1,"flat "
